,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,weekday,hour,month,weekend,early_or_late
1006,569967632868188160,negative,1.0,Customer Service Issue,0.6675,United,,TheJessicaKill,,0,   just check in again   what be the status of -PRON- claim     -PRON- be go on   month with no attention to this     -PRON- be very upset,"[0.0, 0.0]",2015-02-23 21:10:47,Vancouver/Beverly Hills,Pacific Time (US & Canada),Monday,21,February,0,0
1007,569967493487292416,negative,1.0,Late Flight,1.0,United,,hooton,,0,  -PRON- flight be delay due to maintenance in light and cause -PRON- to miss -PRON- connection at iah to msy   can -PRON- help,,2015-02-23 21:10:14,"Little Rock, AR",Central Time (US & Canada),Monday,21,February,0,0
1008,569967305859293184,negative,1.0,Cancelled Flight,1.0,United,,KeamBleam,,0,   united airline   pls   fix   aspen baggage fail issue   have to pay -PRON- own way to   aspen after flight   cancel   flight   leave -PRON- in the cold in den,,2015-02-23 21:09:29,"Harlem, NYC",Eastern Time (US & Canada),Monday,21,February,0,0
1009,569967197478526976,negative,1.0,Can't Tell,0.6497,United,,aliasboogie,,0,   read -PRON- bio   see who i work with i have never encounter this with -PRON- airline before   disappoint be an understatement,,2015-02-23 21:09:04,"New York City, NY",Eastern Time (US & Canada),Monday,21,February,0,0
1010,569966909019398144,negative,1.0,Customer Service Issue,1.0,United,,teamcrafty,,0,   do customer care have email or a phone rep that i can speak with   -PRON- have so many issue -PRON- can not be place in   character,,2015-02-23 21:07:55,Grand Rapids,Quito,Monday,21,February,0,0
1011,569966609080586240,positive,1.0,,,United,,TRUU_Tall,,0,  thank -PRON-    i can certainly take a look   please follow and dm -PRON- -PRON- confirmation count for assistance jh,,2015-02-23 21:06:43,IL,,Monday,21,February,0,0
1012,569966563245367297,negative,0.6939,Cancelled Flight,0.3571,United,,Jim_Rehbein,,0,   in the process of recover -PRON- car rental   condo rental   in   florida   -PRON- call   unite for an alternate flight noanswer,,2015-02-23 21:06:32,"Ottawa, Ontario",Eastern Time (US & Canada),Monday,21,February,0,0
1013,569966422744395776,neutral,1.0,,,United,,RoatanGallery,,0,  i be buy   yo own seat on   leg of intl trip car seat   require   if not then allow   can child still sit wmom after takeoff,,2015-02-23 21:05:59,"Roatan, Islas de la Bahia",Eastern Time (US & Canada),Monday,21,February,0,0
1014,569965494519734272,positive,0.6625,,0.0,United,,fredcarlton,,0,  thank for listen i definitely be not the only person in line who think -PRON- be absurd,,2015-02-23 21:02:17,,Pacific Time (US & Canada),Monday,21,February,0,0
1015,569964915710038016,negative,1.0,Late Flight,1.0,United,,cristobalwong,,1,   -PRON- have be wait on tarmac for gthr because apparently ua be overweight amp -PRON- return to gate wtf fb,,2015-02-23 20:59:59,San Francisco Bay Area,,Monday,20,February,0,0
1016,569964888870793216,negative,0.649,Flight Attendant Complaints,0.649,United,,lisaboban,,0,   thank -PRON-   mention that before i board -PRON- ask other person to measure -PRON- bag and -PRON- be another woman   man not ask,,2015-02-23 20:59:53,Indiana,,Monday,20,February,0,0
1017,569964582606934016,negative,1.0,Can't Tell,0.3389,United,,politicsci,,0,   can not leave the   tarmac united gate assistant can not agree on a head count   min now count a   people max epicfailunite,,2015-02-23 20:58:40,,,Monday,20,February,0,0
1018,569963935429824512,negative,1.0,Can't Tell,0.3513,United,,segallsays,,0,   that be real dedication amp concern   -PRON- apology do not fix the issue nor any of the miserable issue -PRON- have have over the past   mos,"[29.7420124, -95.5606921]",2015-02-23 20:56:06,"Houston, TX",America/Chicago,Monday,20,February,0,0
1019,569963645402099712,negative,1.0,Customer Service Issue,1.0,United,,GeorgeMcflyOG,,0,  block -PRON- from dme -PRON- because -PRON- would rather i complain about -PRON- in a public forum,,2015-02-23 20:54:57,NJ ,Eastern Time (US & Canada),Monday,20,February,0,0
1020,569962873209937920,positive,0.6729,,,United,,CigarNate,,0,  ok i just submit   thank for the opportunity to give feedback,,2015-02-23 20:51:53,"Nashville, TN",Central Time (US & Canada),Monday,20,February,0,0
1021,569962245620248576,positive,1.0,,,United,,ericsimmerman,,0,   big thank to   ms   winston for assist -PRON- over the phone with a baggage claim issue today   -PRON- really go the extra mile,,2015-02-23 20:49:23,Washington DC,,Monday,20,February,0,0
1022,569961695835267073,positive,0.6346,,,United,,medictom,,0,  i will as soon as i be do with -PRON- article    thank    tom,,2015-02-23 20:47:12,"Brunswick, Ohio",Eastern Time (US & Canada),Monday,20,February,0,0
1023,569961410161192960,negative,1.0,Flight Booking Problems,1.0,United,,GalbraithPeter,,0,  book flight for   for    be charge   twice   mean i can not redeem airport point properly   would have go elsewhere,,2015-02-23 20:46:04,"Kingston, Ontario",Central Time (US & Canada),Monday,20,February,0,0
1024,569961203197325312,negative,1.0,Lost Luggage,0.6875,United,,twohlix,,1,   -PRON- have have a ton of problem with get -PRON- bag and have be give the run around for a day   what s up with that,,2015-02-23 20:45:14,"Washington, DC",Eastern Time (US & Canada),Monday,20,February,0,0
1025,569960988499275776,negative,1.0,Flight Booking Problems,0.6632,United,,berr_a,,0,  pedophile airline   split -PRON- and -PRON-   yr old daughter row apart on flight   to boston,,2015-02-23 20:44:23,,,Monday,20,February,0,0
1026,569960440438099969,negative,1.0,Lost Luggage,0.6562,United,,xThePro,,0,  have be wait   day for -PRON- military bag from an airport   hour away from -PRON-   horrible,,2015-02-23 20:42:13,with my brothers,Mountain Time (US & Canada),Monday,20,February,0,0
1027,569960311022850048,negative,1.0,Bad Flight,0.3612,United,,bdhowald,,0,   arrive   minute early be nice but not if equipment be not ready   wait   minute for luggage so far   time gain wipe out,"[40.6875448, -74.17714813]",2015-02-23 20:41:42,"New York, NY",Eastern Time (US & Canada),Monday,20,February,0,0
1028,569960085654364160,negative,1.0,Flight Attendant Complaints,0.6782,United,,aliasboogie,,3,  be do musician real dirty at lax -PRON- have never be block from get on a flight with -PRON- bass,,2015-02-23 20:40:48,"New York City, NY",Eastern Time (US & Canada),Monday,20,February,0,0
1029,569960080734490624,negative,1.0,Flight Booking Problems,0.3526,United,,Nupe588,,0,  -PRON- be rebooke now but the line be   people deep,,2015-02-23 20:40:47,,,Monday,20,February,0,0
1030,569958946636562433,neutral,0.6593,,,United,,davedittrich,,0,   for those play along at home,,2015-02-23 20:36:16,,Pacific Time (US & Canada),Monday,20,February,0,0
1031,569958935907733504,negative,1.0,longlines,0.3435,United,,jhclutter,,0,   yes -PRON- say -PRON- take more than an hour,,2015-02-23 20:36:14,Atlanta,Brussels,Monday,20,February,0,0
1032,569958524270342144,negative,1.0,Can't Tell,0.6945,United,,nyc2theworld,,0,  those whose pay to actually fly with -PRON- over k year deserve well service than a airport holder,,2015-02-23 20:34:36,One of the C-gates at EWR.,Eastern Time (US & Canada),Monday,20,February,0,0
1033,569958247412723712,positive,1.0,,,United,,Lisa_Shaw777,,0,   ok thank again for -PRON- help,,2015-02-23 20:33:30,Kona coast/Boston/Milan,Amsterdam,Monday,20,February,0,0
1034,569957240960094209,negative,1.0,Can't Tell,0.6919,United,,medictom,,0,   not a happy flyer   ua flight   from sfo to   cleveland    sunday     stay tune for blog article from,,2015-02-23 20:29:30,"Brunswick, Ohio",Eastern Time (US & Canada),Monday,20,February,0,0
1035,569957053432639488,neutral,0.6821,,0.0,United,,FlyEIA,,0,  thank    have a question about the wait time for baggage on ua,,2015-02-23 20:28:45,Edmonton International Airport,Mountain Time (US & Canada),Monday,20,February,0,0
1036,569956446487642112,positive,0.643,,0.0,United,,jbuhl35,,0,  flight plane from sfo to den be basically on time,,2015-02-23 20:26:20,"Washington, DC",Atlantic Time (Canada),Monday,20,February,0,0
1037,569956201934385152,positive,0.6627,,0.0,United,,HeyAileen,,0,  thank   just a program comment the system assign seat behind each other even though pair be available i change -PRON- back,,2015-02-23 20:25:22,Oakland by way of Chicago,Central Time (US & Canada),Monday,20,February,0,0
1038,569956192111316992,negative,1.0,Late Flight,1.0,United,,nfranco,,0,   min more delay to flt   at sfo   load   more pax make no sense   will strand many of -PRON- overnight at ord due to miss cnxns,,2015-02-23 20:25:20,,Pacific Time (US & Canada),Monday,20,February,0,0
1039,569956115724660736,negative,1.0,Lost Luggage,1.0,United,,juangarcia202,,0,   head up   -PRON- do not check   bag   -PRON- check arrive those be not claim s for -PRON-    other people bag,"[19.43493094, -99.18877967]",2015-02-23 20:25:01,Mexico City,,Monday,20,February,0,0
1040,569955602782236672,negative,1.0,Lost Luggage,1.0,United,,KeamBleam,,0,   this must be a drone     -PRON- understand -PRON- frustration   -PRON-   bag team be work hard to get -PRON- bag to -PRON-,,2015-02-23 20:22:59,"Harlem, NYC",Eastern Time (US & Canada),Monday,20,February,0,0
1041,569955551951622144,negative,0.6721,Customer Service Issue,0.6721,United,,underceg,,0,   change make in just over   hour   for something that should have take second online i be not thrilled   love the assistant though,,2015-02-23 20:22:47,San Francisco CA,Pacific Time (US & Canada),Monday,20,February,0,0
1042,569955386914181121,negative,1.0,Flight Attendant Complaints,1.0,United,,godvertiser,,0,  flight attendant do not understand not understand   english do not mean -PRON- be deaf   stop yell   english slowly to -PRON-,,2015-02-23 20:22:08,"New Jersey, USA",Eastern Time (US & Canada),Monday,20,February,0,0
1043,569954670006763520,negative,1.0,Customer Service Issue,1.0,United,,KateRChrisman,,0,   not appropriate to ask in public hence the dm each united employee each a new answer -PRON- process be such a hassle i   cancel   flight,,2015-02-23 20:19:17,"Oakland, CA",,Monday,20,February,0,0
1044,569953988537249792,negative,0.6661,Late Flight,0.6661,United,,DianeReischling,,0,  well that be big of -PRON- but i do not have terribly high expectation at this point,,2015-02-23 20:16:34,,Pacific Time (US & Canada),Monday,20,February,0,0
1045,569953683309514754,negative,1.0,Customer Service Issue,0.6633,United,,CarrieMantha,,0,  -PRON- be like -PRON- be try to make -PRON- hate -PRON- airline   fee for each check bag that be never mention in the ticket   rude agent,,2015-02-23 20:15:21,founder @IndiraCollection,,Monday,20,February,0,0
1046,569953575226310656,negative,0.6875,Customer Service Issue,0.3542,United,,spumilia,,0,  nice -PRON- app say -PRON-   delay by weather    pilot say wait on fuel    one in ur control one not,,2015-02-23 20:14:56,,,Monday,20,February,0,0
1047,569953411988369408,positive,1.0,,,United,,JessicaLevin,,0,   please than   robin at ewr   premiere   desk for help -PRON- get on a an early flight   -PRON- do the work    huge thank,,2015-02-23 20:14:17,"Edison, NJ",Eastern Time (US & Canada),Monday,20,February,0,0
1048,569952718707687424,negative,0.6383,Cancelled Flight,0.3217,United,,Lisa_Shaw777,,0,   ok thank -PRON- do -PRON- provide complimentary hotel accommodation since -PRON- will have to stay overnight,,2015-02-23 20:11:32,Kona coast/Boston/Milan,Amsterdam,Monday,20,February,0,0
1049,569952408450805760,negative,1.0,Customer Service Issue,1.0,United,,RonGaudelli,,0,  i be originally try to share detail but the link   jimmy   samartzi   vice   president    customer   experience send -PRON- expire,,2015-02-23 20:10:18,,Eastern Time (US & Canada),Monday,20,February,0,0
1050,569951384390344704,negative,1.0,Late Flight,1.0,United,,MeganHolstein,,1,  really   hr delay   gate change amp -PRON- board -PRON- send -PRON- back up amp board -PRON- again    will not change -PRON- flight   can -PRON- go now,,2015-02-23 20:06:13,,,Monday,20,February,0,0
1051,569951321719091201,positive,0.3433,,0.0,United,,mfcompany,,0,  that would help or how about integrate -PRON- into the   app so i can just activate -PRON- and surf,,2015-02-23 20:05:58,Las Vegas,Eastern Time (US & Canada),Monday,20,February,0,0
1052,569950450352414720,negative,1.0,Bad Flight,1.0,United,,segallsays,,0,  i do   the ac go on for about   minute before return to the   mojave   desert   pressure cooker   heat trap,"[29.7421541, -95.5600896]",2015-02-23 20:02:31,"Houston, TX",America/Chicago,Monday,20,February,0,0
1053,569950355330506752,negative,1.0,Customer Service Issue,1.0,United,,KateRChrisman,,0,   nope   still no one help -PRON-    give up on united bad service,,2015-02-23 20:02:08,"Oakland, CA",,Monday,20,February,0,0
1054,569949439101546496,neutral,1.0,,,United,,judell,,0,   jon at   thank,,2015-02-23 19:58:30,"Santa Rosa, CA",Eastern Time (US & Canada),Monday,19,February,0,0
1055,569948910099308545,negative,1.0,Late Flight,0.3585,United,,nikitee94,,0,  when an airline cause the miss connection u would think -PRON- would take whatever step to remedy that screw up,,2015-02-23 19:56:23,"Long Island, NY",,Monday,19,February,0,0
1056,569947174571675648,negative,1.0,Customer Service Issue,1.0,United,,KateRChrisman,,0,  -PRON- have thank -PRON-   but -PRON- do not help   take   hour to reply so i get a message in the middle of the night be not actually helpful,,2015-02-23 19:49:30,"Oakland, CA",,Monday,19,February,0,0
1057,569946921265184768,negative,1.0,Late Flight,1.0,United,,ClarkeTheSpark,,0,   flight ua be descend into farce and -PRON- have not leave ewr yet   be this go to get any bad,,2015-02-23 19:48:29,"Brighton, UK",,Monday,19,February,0,0
1058,569946703522091008,negative,1.0,Bad Flight,0.6883,United,,8629Fissile,,0,  i be tell -PRON- be due to be on ua which fly direct to   dublin so why do -PRON- go to   london   this be a complete shamble,,2015-02-23 19:47:37,,London,Monday,19,February,0,0
1059,569946571577536512,negative,1.0,Lost Luggage,0.6824,United,,sgad1983,,0,   min at ewr baggage claim stillnobag ridiculous,,2015-02-23 19:47:06,,,Monday,19,February,0,0
1060,569945386569363456,neutral,0.7099,,,United,,momsgoodeats,,0,  flight   booking   problem for a travel writer trip i be host and need to be happy when i land   do -PRON- have the cute p js aa do,,2015-02-23 19:42:23,#Omaha ,Central Time (US & Canada),Monday,19,February,0,0
1061,569945073611374592,neutral,0.6594,,0.0,United,,momsgoodeats,,0,  but i do not see aa,,2015-02-23 19:41:09,#Omaha ,Central Time (US & Canada),Monday,19,February,0,0
1062,569942888643227648,neutral,0.6461,,0.0,United,,8629Fissile,,0,   do -PRON- find out where -PRON- be   thank,,2015-02-23 19:32:28,,London,Monday,19,February,0,0
1063,569941617697644544,negative,1.0,Late Flight,0.6803,United,,katiedonohue,,0,   on a standby to   denver which have be delay and a confirm to   aspen whose flight have be   cancel   flight all day   confidence,"[41.97745295, -87.91025951]",2015-02-23 19:27:25,Washington D.C.,Eastern Time (US & Canada),Monday,19,February,0,0
1064,569941082420568064,negative,1.0,Late Flight,1.0,United,,kennykhlee,,0,  yes at ambut now back on a plane again and delay again due to baggage loading issue,,2015-02-23 19:25:17,San Francisco,Pacific Time (US & Canada),Monday,19,February,0,0
1065,569940883975446528,negative,1.0,Late Flight,0.6867,United,,ejohnson329,,0,  at what pt do u just   cancel   flight    finally get stndby   pm flight   what a day   miss work client not happy,,2015-02-23 19:24:30,,Central Time (US & Canada),Monday,19,February,0,0
1066,569939149756755968,positive,1.0,,,United,,roxymtjoy,,0,  thank -PRON- for -PRON- kindness   -PRON- agent go above amp beyond to get -PRON- strand family home,,2015-02-23 19:17:36,Pittsburgh area,Eastern Time (US & Canada),Monday,19,February,0,0
1067,569938322161668096,negative,0.6671,Can't Tell,0.3651,United,,Austin_Grisham,,0,  do not see a justifiable cost to get on an early flight with seat   no airline charge to conveniently get -PRON- passenger in early,,2015-02-23 19:14:19,PDX,Alaska,Monday,19,February,0,0
1068,569937806518169600,negative,0.6506,Can't Tell,0.3535,United,,Austin_Grisham,,0,   wake up to notification flight move   hrs early   barely make flight then   hrs layover in sfo   want to hop on early option,,2015-02-23 19:12:16,PDX,Alaska,Monday,19,February,0,0
1069,569937143314849792,negative,1.0,Damaged Luggage,0.665,United,,raulcordenillo,,0,  i will do delay baggage claim when i land   hopefully the bag be not break into damaged or lose wc will result in more complaint,"[41.97475934, -87.89040377]",2015-02-23 19:09:38,"Stockholm, Sweden ",Stockholm,Monday,19,February,0,0
1070,569936861398994945,negative,1.0,Customer Service Issue,0.6196,United,,underceg,,0,  do   want -PRON- to send a screen shot of the second call which be now at over   minute,,2015-02-23 19:08:31,San Francisco CA,Pacific Time (US & Canada),Monday,19,February,0,0
1071,569936640669581313,positive,1.0,,,United,,koploperfan1992,,0,  look at this beauty   dc   united airline  ,"[51.322819, 5.3576218]",2015-02-23 19:07:38,Winterfell,,Monday,19,February,0,0
1072,569936580883783680,negative,0.6568,Can't Tell,0.3479,United,,raulcordenillo,,0,   thank -PRON- will fill up the form as soon as i land i do not like be dupe so i hope -PRON- will appreciate -PRON- feedback amp will be well,"[41.97474769, -87.89039148]",2015-02-23 19:07:24,"Stockholm, Sweden ",Stockholm,Monday,19,February,0,0
1073,569936565138403328,negative,1.0,longlines,1.0,United,,Nupe588,,0,  this be the line in   denver to rebook due to weather issue do better,,2015-02-23 19:07:20,,,Monday,19,February,0,0
1074,569936496284663809,negative,1.0,Late Flight,1.0,United,,docmartin_10,,0,  the one who suffer i understand delay i do not understand try speed up a process that have be delay to this extent,,2015-02-23 19:07:04,"Fort Wayne, Indiana",Eastern Time (US & Canada),Monday,19,February,0,0
1075,569936348217352194,negative,1.0,Cancelled Flight,1.0,United,,katiedonohue,,0,    cancel   flight flight   late   flight assistant claim -PRON- put -PRON- on a new flight but then   cancel   flight -PRON-   coworker get on flight now delay   now,"[41.97758466, -87.91065356]",2015-02-23 19:06:28,Washington D.C.,Eastern Time (US & Canada),Monday,19,February,0,0
1076,569936273227427840,negative,1.0,Late Flight,0.6743,United,,docmartin_10,,0,  of urgency but this be ridiculous   -PRON- ceo claim to be customer focus yet when delay happen plane sit and customer be,,2015-02-23 19:06:11,"Fort Wayne, Indiana",Eastern Time (US & Canada),Monday,19,February,0,0
1077,569936062039986176,negative,1.0,Late Flight,1.0,United,,CowboyPharmD,,0,  i be not ask for a full refund but delay -PRON-   hour and give no reason should be enough to give partial credit,,2015-02-23 19:05:20,Wherever I want to be ,Pacific Time (US & Canada),Monday,19,February,0,0
1078,569936014094897152,negative,1.0,Bad Flight,0.6739,United,,docmartin_10,,0,  flight be schedule for   -PRON- be   and -PRON- have not move i have never be on a flight where everyone move without a sense,,2015-02-23 19:05:09,"Fort Wayne, Indiana",Eastern Time (US & Canada),Monday,19,February,0,0
1079,569935689292259328,positive,0.7,,,United,,franknoc,,0,  ok thx,,2015-02-23 19:03:51,,Arizona,Monday,19,February,0,0
1080,569935261947330560,neutral,0.6419,,0.0,United,,Lisa_Shaw777,,1,  i can not dm -PRON- so here the confirmation   gcvwj   please be there any way i can make -PRON- to   kailua tonight   thank -PRON-,,2015-02-23 19:02:09,Kona coast/Boston/Milan,Amsterdam,Monday,19,February,0,0
1081,569935215654600705,negative,1.0,Flight Booking Problems,0.3602,United,,aminghadersohi,,0,  go to hell,,2015-02-23 19:01:58,"San Francisco, CA",,Monday,19,February,0,0
1082,569935135132426240,negative,1.0,Bad Flight,1.0,United,,vancouverbrit,,0,  since bulkhead seat can not have bag on floor why do not u reserve ohead space above those seat   in b on ua   not impressed,,2015-02-23 19:01:39,Vancouver BC,Pacific Time (US & Canada),Monday,19,February,0,0
1083,569934069712052224,neutral,0.6566,,,United,,ADanaiBaker,,0,   definitely will,,2015-02-23 18:57:25,,,Monday,18,February,0,0
1084,569933879299186688,negative,0.7058,Customer Service Issue,0.7058,United,,daesf,,0,   would be helpful if -PRON- could refresh boarding time info on boarding pass for delay flight,,2015-02-23 18:56:40,"SF, CA",Pacific Time (US & Canada),Monday,18,February,0,0
1085,569933357515026432,negative,1.0,Cancelled Flight,0.6598,United,,peskyspoll,,0,    flight so far this year   delay include    cancel   flight    late   flight reason crew need mandatory sleep in mexico,"[29.98788997, -95.34470061]",2015-02-23 18:54:35,,Pacific Time (US & Canada),Monday,18,February,0,0
1086,569932669288652800,positive,1.0,,,United,,CaroDavis2012,,0,  great to hear   thankyou so much   greatly appreciate -PRON- reply   feel much more settle now,,2015-02-23 18:51:51,Scotland,,Monday,18,February,0,0
1087,569931716049154051,positive,1.0,,,United,,roxymtjoy,,0,  counter agent at rdu deserve a medal thankyou,,2015-02-23 18:48:04,Pittsburgh area,Eastern Time (US & Canada),Monday,18,February,0,0
1088,569931387073105920,negative,1.0,Lost Luggage,1.0,United,,BeyondBlunt,,0,  the saga of the   bag delay w    will there be a reunion or will -PRON- be force to go shopping   stay tune,,2015-02-23 18:46:46,New York ,Eastern Time (US & Canada),Monday,18,February,0,0
1089,569930942833258496,negative,1.0,Flight Attendant Complaints,0.6467,United,,lisaboban,,0,   flight ord gate assistant try to prevent -PRON- from take onboard a bag -PRON- have use for   year   flight crew be more reasonable,,2015-02-23 18:45:00,Indiana,,Monday,18,February,0,0
1090,569930630059974656,positive,1.0,,,United,,tmarsh83,,0,  thank -PRON-   literally call for preboarding as i run up,,2015-02-23 18:43:45,"NEIN, London, or Maui. ",,Monday,18,February,0,0
1091,569930577643769856,negative,1.0,Customer Service Issue,0.3587,United,,GalbraithPeter,,0,  why do -PRON- guy split up the charge to credit card   make -PRON- unnecessarily more expensive for people to fly with -PRON- guy on pt,,2015-02-23 18:43:33,"Kingston, Ontario",Central Time (US & Canada),Monday,18,February,0,0
1092,569929653730840577,negative,1.0,longlines,0.6667,United,,jwints,,0,  -PRON- be ua on    feb   point be overselle flight bad   make people wait hr while -PRON- kick -PRON- off after boarding be bad,,2015-02-23 18:39:52,"Ottawa, Ontario",Pacific Time (US & Canada),Monday,18,February,0,0
1093,569929187101966336,positive,0.6809,,,United,,CaroDavis2012,,0,  that be brilliant   thankyou so much   be -PRON- class as part of carryon,,2015-02-23 18:38:01,Scotland,,Monday,18,February,0,0
1094,569928758024667137,neutral,1.0,,,United,,tmarsh83,,0,  what gate be ua leave from,,2015-02-23 18:36:19,"NEIN, London, or Maui. ",,Monday,18,February,0,0
1095,569928724147077120,positive,1.0,,,United,,hart0277,,0,  thank -PRON- for listen to -PRON- compliant and do the right thing i appreciate -PRON- work with -PRON-,,2015-02-23 18:36:11,Chicago,,Monday,18,February,0,0
1096,569928552621182976,negative,1.0,Cancelled Flight,1.0,United,,sarahali,,0,  -PRON- have be here since be and -PRON- have   cancel   flight -PRON- flight twice,,2015-02-23 18:35:30,,,Monday,18,February,0,0
1097,569928419435286528,negative,1.0,Cancelled Flight,1.0,United,,tmarsh83,,0,  no chance i wait in ord all afternoon for another flight after -PRON- screw -PRON-   hold,,2015-02-23 18:34:58,"NEIN, London, or Maui. ",,Monday,18,February,0,0
1098,569928277613256704,negative,1.0,Late Flight,1.0,United,,tmarsh83,,0,  ua can wait for -PRON- -PRON- be on the ground try to get to the gate after -PRON- be move to b   this be crap,,2015-02-23 18:34:24,"NEIN, London, or Maui. ",,Monday,18,February,0,0
1099,569928034171498496,negative,0.6775,Customer Service Issue,0.3513,United,,EnriqueGtz_,,0,  from mex nrt date tbd but -PRON- be get a   to   usd difference in -PRON- quotation through   september when compare to mex bkk,,2015-02-23 18:33:26,Mexico City,Central Time (US & Canada),Monday,18,February,0,0
1100,569927842173050881,neutral,0.3603,,0.0,United,,aleciamastin,,0,  fail again   save the day,,2015-02-23 18:32:40,"St. Louis, MO",Central Time (US & Canada),Monday,18,February,0,0
1101,569927837601402880,negative,1.0,Late Flight,1.0,United,,tmarsh83,,0,  better just keep connection from ord   to fwa that board in ten minute open until i get off the plane that just land an hour   late   flight,,2015-02-23 18:32:39,"NEIN, London, or Maui. ",,Monday,18,February,0,0
1102,569927630469894144,negative,1.0,Customer Service Issue,1.0,United,,pamdelaney585,,0,  be there a   united gold count -PRON- have be on hold   minute and think i may be lose in nowhereland   have a gold reservation   help,,2015-02-23 18:31:50,"Rochester, NY",Eastern Time (US & Canada),Monday,18,February,0,0
1103,569927263040315392,positive,0.6349,,0.0,United,,gwen1013,,0,   great -PRON- be ready to go home,,2015-02-23 18:30:22,"New Haven, CT",,Monday,18,February,0,0
1104,569926124488118272,positive,1.0,,,United,,mydulcebella,,0,  wow -PRON- even answer back    awesome     that be customer service -PRON- airway fail,,2015-02-23 18:25:51,Pennsylvania,Eastern Time (US & Canada),Monday,18,February,0,0
1105,569925614100189186,neutral,1.0,,,United,,CaroDavis2012,,0,   -PRON- be not -PRON- first time fly to the -PRON- i have medical info   look for practical like -PRON- adapt seat cushion allow on,,2015-02-23 18:23:49,Scotland,,Monday,18,February,0,0
1106,569925612069998593,negative,0.6995,Can't Tell,0.6995,United,,darrellwhitelaw,,0,  noooooooooooooooooooooope,"[45.52146907, -122.69810485]",2015-02-23 18:23:49,"SF mostly, NYC & London often.",Central Time (US & Canada),Monday,18,February,0,0
1107,569924355011932162,negative,1.0,Cancelled Flight,1.0,United,,VictoriaBCToday,,2,   oh -PRON- be sure -PRON- be not plan but -PRON- occur absolutely consistently -PRON- be usually the only yyj flight that be   cancel   flight daily,,2015-02-23 18:18:49,Downtown Victoria,Pacific Time (US & Canada),Monday,18,February,0,0
1108,569924201559293952,positive,1.0,,,United,,2cJustice4all,,0,    outsource -PRON- all   united   airlinesyour customer   be just love -PRON- for -PRON-   outsource   outsource   outsource,,2015-02-23 18:18:12,Chicago Illinois Crime.Inc,Central Time (US & Canada),Monday,18,February,0,0
1109,569923809634947072,neutral,1.0,,,United,,jcmpaz,,0,   hi   -PRON- be fly sfolaxsalclo   -PRON- connect time in lax be hm   be -PRON- enough time   do i have to collect -PRON- bag and recheck on av,,2015-02-23 18:16:39,"Cali,Colombia",,Monday,18,February,0,0
1110,569923507263557632,positive,0.6704,,,United,,Lisa_Shaw777,,0,   thank -PRON-   -PRON- need to follow back tho otherwise i can not dm -PRON- x,,2015-02-23 18:15:27,Kona coast/Boston/Milan,Amsterdam,Monday,18,February,0,0
1111,569923045571350528,negative,1.0,Flight Attendant Complaints,0.6588,United,,brianaverna,,0,  -PRON- be not get any well -PRON- have suggest -PRON- get a senior manager to this gate   then retrain these gate people,,2015-02-23 18:13:37,"CT, NY and most other states",Eastern Time (US & Canada),Monday,18,February,0,0
1112,569922973798420480,neutral,1.0,,,United,,mechv1963,,0,   state faundation be by faith   judeo   cristian -PRON- be by ideologias,,2015-02-23 18:13:20,"East Coast, US ",,Monday,18,February,0,0
1113,569922853266694145,negative,1.0,Can't Tell,0.654,United,,2cJustice4all,,0,    nothing like support -PRON- own mechanic and maintenance workersinstead   united put out a video of timco do wifi,,2015-02-23 18:12:51,Chicago Illinois Crime.Inc,Central Time (US & Canada),Monday,18,February,0,0
1114,569922837353402368,positive,0.3586,,0.0,United,,iworkinsmm,,0,   just send   thank,,2015-02-23 18:12:47,Los Angeles,Pacific Time (US & Canada),Monday,18,February,0,0
1115,569922639185072129,negative,1.0,Late Flight,0.6827,United,,krissy_missylg,,0,  already miss   connection ugh,,2015-02-23 18:12:00,,,Monday,18,February,0,0
1116,569922479734595586,negative,0.7,Can't Tell,0.3705,United,,2cJustice4all,,0,    sure show a video of -PRON- outsource favorite timco who have a knack for do substandard maintenance work on aircraft,,2015-02-23 18:11:22,Chicago Illinois Crime.Inc,Central Time (US & Canada),Monday,18,February,0,0
1117,569922214255919105,negative,1.0,Customer Service Issue,0.6613,United,,raulcordenillo,,1,   how do i formally complain about -PRON- customer service handler who misconnecte -PRON- i be deny boarding amp i now lose -PRON- bag   help,"[41.97495038, -87.89005988]",2015-02-23 18:10:19,"Stockholm, Sweden ",Stockholm,Monday,18,February,0,0
1118,569922145264009216,negative,1.0,Can't Tell,0.35600000000000004,United,,brianaverna,,0,  there be a lot of unhappy cold people on the bridge in freeze temp for an hour   not give any info,,2015-02-23 18:10:02,"CT, NY and most other states",Eastern Time (US & Canada),Monday,18,February,0,0
1119,569921652374577153,negative,0.6768,Late Flight,0.6768,United,,brianaverna,,0,  flight   i ad sit   -PRON- be on the outdoor track for an hour,,2015-02-23 18:08:05,"CT, NY and most other states",Eastern Time (US & Canada),Monday,18,February,0,0
1120,569921309439709184,negative,1.0,Bad Flight,0.69,United,,JMS2802,,0,   seriously -PRON- be    no   wi fi on a hr flight from clesfo     -PRON- be the only airline wout   wi fiand pls no unwind bs,,2015-02-23 18:06:43,,,Monday,18,February,0,0
